Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6454,5087264792,csurunnerccr (35/150),0,211.65,G Russell Henley G Ludvig Aberg G Patrick Cantlay G Daniel Berger G Kurt Kitayama G Alex Noren,,,
6454,5087280410,ekampa8008 (1/5),0,211.65,G Tommy Fleetwood G Sepp Straka G Maverick McNealy G Sahith Theegala G Corey Conners G Tony Finau,,,
6454,5087403941,jfiasco,0,211.65,G Tommy Fleetwood G Russell Henley G Min Woo Lee G Jason Day G Sahith Theegala G Max Homa,,,
6454,5087427396,jcerullo623 (1/2),0,211.65,G Rory McIlroy G Xander Schauffele G Daniel Berger G Nicolai Hojgaard G Harry Hall G Max McGreevy,,,
6454,5087445229,beaker913 (132/150),0,211.65,G Rory McIlroy G Hideki Matsuyama G Nicolai Hojgaard G Corey Conners G Taylor Pendrith G Hao-Tong Li,,,
6454,5087475257,B_Heals152 (138/150),0,211.65,G Russell Henley G Viktor Hovland G Akshay Bhatia G Harris English G Daniel Berger G Corey Conners,,,
6454,5087482246,werewolvesoflondon (77/150),0,211.65,G Tommy Fleetwood G Cameron Young G Sam Burns G Ben Griffin G Daniel Berger G Alex Noren,,,
6463,5087410386,UniversalFriend (9/42),0,211.59999,G Rory McIlroy G Shane Lowry G Adam Scott G Jason Day G Ryo Hisatsune G Max McGreevy,,,
6463,5087411757,blairdon (8/10),0,211.59998,G Tommy Fleetwood G Xander Schauffele G Akshay Bhatia G Daniel Berger G Austin Smotherman G Taylor Moore,,,
6465,5087424714,randers (129/150),0,211.55,G Xander Schauffele G Viktor Hovland G Shane Lowry G Adam Scott G Harry Hall G Davis Thompson,,,
6465,5087455826,Dudeoflife (149/150),0,211.55,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Maverick McNealy G Justin Thomas G Ricky Castillo,,,
6465,5087458414,Vikings_Nate (77/150),0,211.55,G Xander Schauffele G Chris Gotterup G Robert MacIntyre G Jake Knapp G J.J. Spaun G Sungjae Im,,,
6465,5087344698,jcole1744 (1/2),0,211.54999,G Tommy Fleetwood G Matt Fitzpatrick G Min Woo Lee G Rickie Fowler G Daniel Berger G Alex Noren,,,
6465,5087481715,mikemc (4/4),0,211.54999,G Si Woo Kim G Xander Schauffele G Russell Henley G Sepp Straka G Sahith Theegala G Matthieu Pavon,,,
6465,5087482384,gqinxs (61/150),0,211.54999,G Tommy Fleetwood G Russell Henley G Akshay Bhatia G Ryan Gerard G Jordan L. Smith G Matthew McCarty,,,
6465,5087482387,gqinxs (64/150),0,211.54999,G Tommy Fleetwood G Si Woo Kim G Viktor Hovland G Ryan Gerard G Kristoffer Reitan G Hao-Tong Li,,,
6472,5087183758,camilok87,0,211.50002,G Tommy Fleetwood G Viktor Hovland G Jacob Bridgeman G Sepp Straka G Adam Scott G Sahith Theegala,,,
6472,5087349086,cptnspaulding (67/150),0,211.50002,G Si Woo Kim G Russell Henley G Viktor Hovland G Adam Scott G J.J. Spaun G Keith Mitchell,,,
6472,5087477005,jspats,0,211.50002,G Tommy Fleetwood G Viktor Hovland G Justin Rose G Sepp Straka G Nicolai Hojgaard G J.J. Spaun,,,
6472,5087204042,Johnner,0,211.5,G Russell Henley G Ludvig Aberg G Matt Fitzpatrick G Harris English G Daniel Berger G Christiaan Bezuidenhout,,,
6472,5087209702,bpets83 (5/11),0,211.5,G Hideki Matsuyama G Russell Henley G Cameron Young G Sepp Straka G Harris English G Patrick Rodgers,,,
6472,5087301487,Dstrike (2/6),0,211.5,G Tommy Fleetwood G Russell Henley G Jake Knapp G Jacob Bridgeman G Maverick McNealy G Austin Smotherman,,,
6472,5087349040,cptnspaulding (21/150),0,211.5,G Russell Henley G Ludvig Aberg G Ben Griffin G Rickie Fowler G Harris English G Maverick McNealy,,,
6472,5087353951,thebodyspill (71/120),0,211.49998,G Tommy Fleetwood G Ludvig Aberg G Patrick Cantlay G Daniel Berger G Ricky Castillo G Hao-Tong Li,,,
6472,5087477637,sexualchocolate (26/55),0,211.49998,G Si Woo Kim G Russell Henley G Ludvig Aberg G Max Homa G Lucas Glover G Bud Cauley,,,
6481,5087159038,allidoisnap (1/2),0,211.45001,G Tommy Fleetwood G Si Woo Kim G Xander Schauffele G Adam Scott G Christiaan Bezuidenhout G Max McGreevy,,,
6481,5087264905,csurunnerccr (148/150),0,211.45001,G Rory McIlroy G Viktor Hovland G Maverick McNealy G Ryan Gerard G J.J. Spaun G Sungjae Im,,,
6481,5087458405,Vikings_Nate (68/150),0,211.45001,G Xander Schauffele G Viktor Hovland G Akshay Bhatia G Harris English G Jordan Spieth G Pierceson Coody,,,
6481,5087254442,spiffy2490,0,211.45,G Hideki Matsuyama G Matt Fitzpatrick G Cameron Young G Sepp Straka G Nicolai Hojgaard G J.J. Spaun,,,
6481,5087260195,pv43eee (33/76),0,211.45,G Rory McIlroy G Ludvig Aberg G Kurt Kitayama G Alex Noren G Rasmus Hojgaard G Tony Finau,,,
6481,5087264840,csurunnerccr (83/150),0,211.45,G Scottie Scheffler G Nicolai Hojgaard G Jordan Spieth G Keegan Bradley G Michael Kim G Keith Mitchell,,,
6481,5087273326,beerman31 (1/2),0,211.45,G Scottie Scheffler G Cameron Young G Maverick McNealy G Patrick Rodgers G Ricky Castillo G Chad Ramey,,,
6481,5087315736,jacobstubbs (1/3),0,211.45,G Hideki Matsuyama G Ludvig Aberg G Robert MacIntyre G Harris English G Daniel Berger G Seamus Power,,,
6481,5087374106,KingTerryPegula (1/5),0,211.45,G Robert MacIntyre G Cameron Young G Patrick Cantlay G Harris English G Aaron Rai G Corey Conners,,,
6481,5087389797,Werhane11,0,211.45,G Hideki Matsuyama G Ludvig Aberg G Robert MacIntyre G Harris English G Daniel Berger G Seamus Power,,,
6481,5087472969,honer4sho (1/11),0,211.45,G Hideki Matsuyama G Russell Henley G Matt Fitzpatrick G Maverick McNealy G Alex Noren G Nick Taylor,,,
6481,5087304698,Gsluke (150/150),0,211.44998,G Tommy Fleetwood G Ludvig Aberg G Robert MacIntyre G Jake Knapp G Aldrich Potgieter G Eric Cole,,,
6481,5087477928,FelipeRios (3/4),0,211.44998,G Ludvig Aberg G Viktor Hovland G Matt Fitzpatrick G Harris English G Maverick McNealy G Max Greyserman,,,
6494,5087350665,JPB2014 (56/150),0,211.40001,G Si Woo Kim G Viktor Hovland G Jacob Bridgeman G Daniel Berger G Corey Conners G Christiaan Bezuidenhout,,,
6494,5087107014,ckk-244ayk (24/150),0,211.4,G Hideki Matsuyama G Russell Henley G Justin Rose G Harris English G Kurt Kitayama G Corey Conners,,,
6494,5087129019,T_revor (41/150),0,211.4,G Hideki Matsuyama G Ludvig Aberg G Viktor Hovland G Maverick McNealy G Alex Noren G Max Greyserman,,,
6494,5087386888,abertoniere (3/3),0,211.4,G Si Woo Kim G Shane Lowry G Akshay Bhatia G Brooks Koepka G Sepp Straka G Max Homa,,,
6498,5087106995,ckk-244ayk (5/150),0,211.35,G Tommy Fleetwood G Russell Henley G Justin Rose G Sepp Straka G Nicolai Hojgaard G Rasmus Hojgaard,,,
6498,5087350646,JPB2014 (37/150),0,211.35,G Si Woo Kim G Matt Fitzpatrick G Cameron Young G Harris English G Taylor Pendrith G Mac Meissner,,,
6498,5087189235,FantasyAnimal,0,211.34999,G Tommy Fleetwood G Russell Henley G Sepp Straka G Maverick McNealy G Justin Thomas G Taylor Moore,,,
6498,5087203382,UKinUS (1/2),0,211.34999,G Tommy Fleetwood G Russell Henley G Viktor Hovland G Maverick McNealy G Justin Thomas G Taylor Moore,,,
6498,5087255571,mark7737 (1/2),0,211.34999,G Tommy Fleetwood G Russell Henley G Viktor Hovland G Maverick McNealy G Justin Thomas G Taylor Moore,,,
6498,5087352947,Trojan4464 (1/5),0,211.34999,G Scottie Scheffler G Jacob Bridgeman G Rickie Fowler G Corey Conners G Austin Smotherman G Taylor Moore,,,
6498,5087456440,Jonnybic1 (2/6),0,211.34999,G Tommy Fleetwood G Russell Henley G Akshay Bhatia G Maverick McNealy G Justin Thomas G Ricky Castillo,,,
6505,5087306416,Vera3458,0,211.3,G Tommy Fleetwood G Cameron Young G Sepp Straka G Maverick McNealy G Sahith Theegala G Matti Schmid,,,
6505,5087387533,sneuman (45/150),0,211.3,G Xander Schauffele G Russell Henley G Sepp Straka G Maverick McNealy G Sahith Theegala G Tony Finau,,,
6505,5087437933,OneDropKing (58/150),0,211.3,G Patrick Cantlay G Sepp Straka G Kurt Kitayama G Alex Noren G Keegan Bradley G Taylor Pendrith,,,
6505,5087464107,jbmonty6,0,211.3,G Tommy Fleetwood G Ludvig Aberg G Viktor Hovland G Alex Noren G Aaron Rai G Max Greyserman,,,
6505,5087478302,redem7 (6/20),0,211.3,G Tommy Fleetwood G Chris Gotterup G Sam Burns G Daniel Berger G Nicolas Echavarria G Max McGreevy,,,
6505,5087260209,pv43eee (47/76),0,211.29999,G Xander Schauffele G Robert MacIntyre G Akshay Bhatia G Min Woo Lee G Kurt Kitayama G Michael Brennan,,,
6505,5087265340,dfs_ads (112/150),0,211.29999,G Tommy Fleetwood G Cameron Young G Akshay Bhatia G Ben Griffin G Sepp Straka G Nick Taylor,,,
6505,5087451910,base3ballmom (10/20),0,211.29999,G Hideki Matsuyama G Viktor Hovland G Cameron Young G Daniel Berger G Justin Thomas G Ricky Castillo,,,
6505,5087455969,IBGOOD,0,211.29999,G Tommy Fleetwood G Russell Henley G Cameron Young G Rickie Fowler G Sepp Straka G Taylor Moore,,,
6505,5087458995,tkoblow (127/150),0,211.29999,G Russell Henley G Viktor Hovland G Min Woo Lee G Daniel Berger G Justin Thomas G Austin Smotherman,,,
6515,5087074967,hicksy10 (10/10),0,211.25002,G Si Woo Kim G Ludvig Aberg G Matt Fitzpatrick G Davis Thompson G Matti Schmid G Christiaan Bezuidenhout,,,
6515,5087429748,thirlbyM14,0,211.25,G Matt Fitzpatrick G Cameron Young G Akshay Bhatia G Ben Griffin G Sepp Straka G Maverick McNealy,,,
6515,5087437986,OneDropKing (111/150),0,211.25,G Russell Henley G Ludvig Aberg G Kurt Kitayama G Max Homa G Tony Finau G William Mouw,,,
6515,5087455735,Dudeoflife (58/150),0,211.25,G Hideki Matsuyama G Viktor Hovland G Matt Fitzpatrick G Sepp Straka G Jason Day G Michael Brennan,,,
6515,5087475238,B_Heals152 (119/150),0,211.25,G Xander Schauffele G Viktor Hovland G Ben Griffin G Maverick McNealy G Rasmus Hojgaard G Denny McCarthy,,,
6515,5087311681,Punch420 (1/7),0,211.24998,G Russell Henley G Jake Knapp G Min Woo Lee G Jacob Bridgeman G Sepp Straka G Daniel Berger,,,
6515,5087429511,adamizzle (2/5),0,211.24998,G Hideki Matsuyama G Russell Henley G Robert MacIntyre G Sepp Straka G Ryan Gerard G John Keefer,,,
6522,5087244228,winloc54,0,211.20001,G Viktor Hovland G Matt Fitzpatrick G Shane Lowry G Jacob Bridgeman G Adam Scott G J.J. Spaun,,,
6522,5087406021,coachsmith1979 (33/150),0,211.2,G Si Woo Kim G Viktor Hovland G Chris Gotterup G Rickie Fowler G Corey Conners G Hao-Tong Li,,,
6524,5087304640,Gsluke (92/150),0,211.15,G Tommy Fleetwood G Si Woo Kim G Viktor Hovland G Ryan Gerard G Rasmus Hojgaard G Hao-Tong Li,,,
6524,5087415282,Skibasher (58/150),0,211.15,G Rory McIlroy G Tommy Fleetwood G Sam Burns G Nick Taylor G Sami Valimaki G Max McGreevy,,,
6524,5087465062,sacdaddy07 (118/150),0,211.15,G Tommy Fleetwood G Russell Henley G Viktor Hovland G Rasmus Hojgaard G Rico Hoey G Mac Meissner,,,
6524,5087468023,Taxman8 (37/50),0,211.15,G Russell Henley G Robert MacIntyre G Jake Knapp G Brooks Koepka G Harris English G Ryan Gerard,,,
6528,5087158832,dr00pd0g (48/150),0,211.1,G Tommy Fleetwood G Matt Fitzpatrick G Patrick Cantlay G Harris English G Ryan Gerard G Alex Noren,,,
6528,5087245288,jsf900 (5/150),0,211.1,G Scottie Scheffler G Cameron Young G Ryan Gerard G Ricky Castillo G Max McGreevy G Sungjae Im,,,
6528,5087264822,csurunnerccr (65/150),0,211.1,G Rory McIlroy G Tommy Fleetwood G Harris English G J.J. Spaun G Nick Taylor G Keith Mitchell,,,
6528,5087408590,Olson.kj (36/99),0,211.1,G Rory McIlroy G Tommy Fleetwood G Harris English G J.J. Spaun G Nick Taylor G Keith Mitchell,,,
6528,5087445169,beaker913 (72/150),0,211.1,G Rory McIlroy G Robert MacIntyre G Sam Burns G Sepp Straka G J.J. Spaun G Max McGreevy,,,
6528,5087455738,Dudeoflife (61/150),0,211.1,G Tommy Fleetwood G Si Woo Kim G Jacob Bridgeman G Jason Day G J.J. Spaun G Ricky Castillo,,,
6528,5087472572,hypegotti (2/5),0,211.1,G Tommy Fleetwood G Matt Fitzpatrick G Cameron Young G Patrick Cantlay G Taylor Pendrith G Christiaan Bezuidenhout,,,
6528,5087440494,adamizzle (4/5),0,211.09999,G Tommy Fleetwood G Si Woo Kim G Maverick McNealy G Alex Noren G J.J. Spaun G Taylor Pendrith,,,
6528,5087445864,Baueezy (10/11),0,211.09999,G Russell Henley G Akshay Bhatia G Jacob Bridgeman G Justin Rose G Daniel Berger G Aaron Rai,,,
6537,5087189650,s84walker,0,211.05,G Tommy Fleetwood G Matt Fitzpatrick G Jacob Bridgeman G Rickie Fowler G Adam Scott G Sahith Theegala,,,
6537,5087219349,Blaker283 (5/15),0,211.05,G Tommy Fleetwood G Xander Schauffele G Hideki Matsuyama G Denny McCarthy G Sam Stevens G Tom Hoge,,,
6537,5087344741,khp5050 (5/100),0,211.05,G Scottie Scheffler G Ludvig Aberg G Christiaan Bezuidenhout G Michael Brennan G Alex Smalley G Max McGreevy,,,
6537,5087129017,T_revor (39/150),0,211.04999,G Si Woo Kim G Xander Schauffele G Patrick Cantlay G Rickie Fowler G Sepp Straka G Ricky Castillo,,,
6537,5087158858,dr00pd0g (74/150),0,211.04999,G Tommy Fleetwood G Matt Fitzpatrick G Robert MacIntyre G Maverick McNealy G Alex Noren G Matthew McCarty,,,
6537,5087349066,cptnspaulding (47/150),0,211.04999,G Xander Schauffele G Viktor Hovland G Jake Knapp G Maverick McNealy G Daniel Berger G Sahith Theegala,,,
6537,5087473578,tedzz (37/150),0,211.04999,G Scottie Scheffler G Cameron Young G Rickie Fowler G Alex Smalley G Max McGreevy G Lee Hodges,,,
6537,5087475244,B_Heals152 (125/150),0,211.04999,G Si Woo Kim G Matt Fitzpatrick G Rickie Fowler G Daniel Berger G Ryan Gerard G Alex Noren,,,
6545,5087458342,Vikings_Nate (5/150),0,211.00002,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Jacob Bridgeman G Sepp Straka G Joel Dahmen,,,
6545,5087472806,claythompson (7/10),0,211.00002,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Brooks Koepka G Adam Scott G Denny McCarthy,,,
6545,5087439766,tucker1987 (2/2),0,211,G Scottie Scheffler G Brooks Koepka G Corey Conners G Tony Finau G Patrick Rodgers G Taylor Moore,,,
6545,5087442191,coachspx (2/3),0,211,G Scottie Scheffler G Jacob Bridgeman G Rickie Fowler G Patrick Rodgers G Alex Smalley G Sudarshan Yellamaraju,,,
6545,5087370120,bkb2002 (3/8),0,210.99998,G Hideki Matsuyama G Matt Fitzpatrick G Jacob Bridgeman G Rickie Fowler G Sepp Straka G Daniel Berger,,,
6545,5087388327,jsazzle3,0,210.99998,G Cameron Young G Jake Knapp G Min Woo Lee G Rickie Fowler G Sepp Straka G Daniel Berger,,,
6545,5087471151,exmo (2/3),0,210.99998,G Cameron Young G Shane Lowry G Akshay Bhatia G Min Woo Lee G Sepp Straka G Sahith Theegala,,,
6552,5087211901,kcweir1087 (21/42),0,210.95001,G Scottie Scheffler G Maverick McNealy G Corey Conners G Davis Thompson G Ryo Hisatsune G Ricky Castillo,,,
6552,5087175173,ItsDrakeo (48/150),0,210.94998,G Scottie Scheffler G Rickie Fowler G Corey Conners G Lucas Glover G Matthew McCarty G Ryo Hisatsune,,,
6554,5087129069,T_revor (91/150),0,210.90001,G Si Woo Kim G Matt Fitzpatrick G Akshay Bhatia G Sam Burns G Sahith Theegala G Rasmus Hojgaard,,,
6554,5087175240,ItsDrakeo (115/150),0,210.90001,G Tommy Fleetwood G Si Woo Kim G Jacob Bridgeman G Ryan Gerard G Sam Stevens G Christiaan Bezuidenhout,,,
6554,5087442726,Simbagaks (2/2),0,210.9,G Tommy Fleetwood G Russell Henley G Cameron Young G Maverick McNealy G Max Homa G Tony Finau,,,
6554,5087459176,T_revor (149/150),0,210.9,G Si Woo Kim G Xander Schauffele G Jake Knapp G Justin Rose G Sahith Theegala G Kevin Yu,,,
6554,5087465948,geNet1x (8/18),0,210.9,G Scottie Scheffler G Harris English G Justin Thomas G Michael Thorbjornsen G Seamus Power G Ricky Castillo,,,
6554,5087477659,sexualchocolate (48/55),0,210.9,G Scottie Scheffler G Justin Thomas G Alex Noren G Max Homa G Taylor Pendrith G Seamus Power,,,
6554,5087481337,bamatide81 (1/2),0,210.9,G Tommy Fleetwood G Russell Henley G Jacob Bridgeman G Maverick McNealy G Sahith Theegala G Max Homa,,,
6561,5087483816,byrnemichael21 (24/48),0,210.85002,G Rory McIlroy G Xander Schauffele G Maverick McNealy G Ryan Gerard G Tony Finau G Christiaan Bezuidenhout,,,
6561,5087321765,clint2024 (2/3),0,210.85,G Tommy Fleetwood G Russell Henley G Shane Lowry G Rickie Fowler G Adam Scott G Keith Mitchell,,,
6561,5087406080,coachsmith1979 (92/150),0,210.85,G Xander Schauffele G Viktor Hovland G Cameron Young G Daniel Berger G Christiaan Bezuidenhout G Mac Meissner,,,
6561,5087417942,mfisher78,0,210.85,G Tommy Fleetwood G Si Woo Kim G Akshay Bhatia G Jacob Bridgeman G Alex Smalley G Taylor Moore,,,
6561,5087437747,BROKENFEMUR,0,210.85,G Tommy Fleetwood G Viktor Hovland G Chris Gotterup G Rickie Fowler G Wyndham Clark G Patrick Rodgers,,,
6561,5087445212,beaker913 (115/150),0,210.85,G Rory McIlroy G Xander Schauffele G Ben Griffin G Alex Noren G Harry Hall G Lee Hodges,,,
6561,5087458442,Vikings_Nate (105/150),0,210.85,G Russell Henley G Patrick Cantlay G Jake Knapp G Maverick McNealy G Adam Scott G Corey Conners,,,
6561,5087472805,claythompson (6/10),0,210.85,G Scottie Scheffler G Jordan Spieth G Aaron Rai G Corey Conners G Sam Stevens G Tom Hoge,,,
6561,5087216518,dennilane (2/5),0,210.84999,G Scottie Scheffler G Ludvig Aberg G Brooks Koepka G Eric Cole G Mackenzie Hughes G Danny Walker,,,
6561,5087245421,jsf900 (138/150),0,210.84999,G Tommy Fleetwood G Shane Lowry G Akshay Bhatia G Maverick McNealy G Justin Thomas G Adam Scott,,,
6561,5087304650,Gsluke (102/150),0,210.84999,G Scottie Scheffler G Matt Fitzpatrick G Brian Harman G Mac Meissner G Hao-Tong Li G Eric Cole,,,
6572,5087470695,mustafael (5/50),0,210.80002,G Xander Schauffele G Patrick Cantlay G Jake Knapp G Min Woo Lee G Adam Scott G Ricky Castillo,,,
6572,5087072381,Hartlandpolice (4/5),0,210.8,G Si Woo Kim G Matt Fitzpatrick G Min Woo Lee G Jacob Bridgeman G Rickie Fowler G Tony Finau,,,
6572,5087313918,gilbertc87 (6/13),0,210.8,G Russell Henley G Viktor Hovland G Akshay Bhatia G Sepp Straka G Justin Thomas G Sahith Theegala,,,
6572,5087451908,base3ballmom (8/20),0,210.8,G Russell Henley G Matt Fitzpatrick G Jake Knapp G Sepp Straka G Justin Thomas G Sahith Theegala,,,
6572,5087457431,theWIRE1111111111 (8/16),0,210.8,G Si Woo Kim G Patrick Cantlay G Min Woo Lee G Maverick McNealy G J.J. Spaun G Keith Mitchell,,,
6572,5087445171,beaker913 (74/150),0,210.79999,G Rory McIlroy G Hideki Matsuyama G Min Woo Lee G Alex Noren G Keith Mitchell G Ricky Castillo,,,
6572,5087477452,craftylefty (5/40),0,210.79999,G Tommy Fleetwood G Ludvig Aberg G Min Woo Lee G Daniel Berger G Kurt Kitayama G Christiaan Bezuidenhout,,,
6579,5087140618,Kevintoldme2,0,210.75,G Russell Henley G Viktor Hovland G Jacob Bridgeman G Sepp Straka G Maverick McNealy G Sahith Theegala,,,
6579,5087350748,JPB2014 (139/150),0,210.75,G Russell Henley G Ludvig Aberg G Sepp Straka G Harris English G Kurt Kitayama G Hao-Tong Li,,,
6579,5087374311,avodnik,0,210.75,G Si Woo Kim G Ludvig Aberg G Jake Knapp G Harris English G Adam Scott G Sahith Theegala,,,
6579,5087396351,billyjack64,0,210.75,G Russell Henley G Viktor Hovland G Cameron Young G Sepp Straka G Sahith Theegala G William Mouw,,,
6579,5087429612,0000__available (20/20),0,210.75,G Si Woo Kim G Russell Henley G Ludvig Aberg G Maverick McNealy G Christiaan Bezuidenhout G Ricky Castillo,,,
6579,5087445151,beaker913 (54/150),0,210.75,G Tommy Fleetwood G Xander Schauffele G Shane Lowry G Daniel Berger G Jordan Spieth G Max Greyserman,,,
6579,5087107109,ckk-244ayk (119/150),0,210.74998,G Hideki Matsuyama G Russell Henley G Ludvig Aberg G Daniel Berger G Mac Meissner G Ricky Castillo,,,
6579,5087228430,jeffrojas,0,210.74998,G Russell Henley G Viktor Hovland G Cameron Young G Sepp Straka G Maverick McNealy G Tony Finau,,,
6579,5087230145,jdshot,0,210.74998,G Russell Henley G Viktor Hovland G Cameron Young G Sepp Straka G Maverick McNealy G Tony Finau,,,
6579,5087389168,BigPlayTae,0,210.74998,G Russell Henley G Viktor Hovland G Cameron Young G Sepp Straka G Maverick McNealy G Tony Finau,,,
6589,5087346936,Akeem15reboe,0,210.70001,G Ludvig Aberg G Viktor Hovland G Robert MacIntyre G Akshay Bhatia G Christiaan Bezuidenhout G Ricky Castillo,,,
6590,5087377250,aloharodney05 (3/7),0,210.65001,G Tommy Fleetwood G Si Woo Kim G Xander Schauffele G Adam Scott G Marco Penge G William Mouw,,,
6590,5087451701,Jreed91015 (1/2),0,210.65001,G Tommy Fleetwood G Akshay Bhatia G Jake Knapp G Min Woo Lee G Justin Thomas G Davis Thompson,,,
6590,5087475839,macataca (30/100),0,210.65001,G Rory McIlroy G Viktor Hovland G Kurt Kitayama G Ryan Gerard G Corey Conners G Lucas Glover,,,
6590,5087537124,nickakel,0,210.65001,G Scottie Scheffler G Ludvig Aberg G Patrick Cantlay G Zecheng Dou G Chad Ramey G Seonghyeon Kim,,,
6590,5087175156,ItsDrakeo (31/150),0,210.65,G Tommy Fleetwood G Si Woo Kim G Min Woo Lee G Rickie Fowler G Nicolas Echavarria G Sam Stevens,,,
6590,5087234708,Chadg20 (15/100),0,210.65,G Tommy Fleetwood G Matt Fitzpatrick G Akshay Bhatia G Sam Burns G Maverick McNealy G Christiaan Bezuidenhout,,,
6590,5087429035,cwells32 (2/2),0,210.65,G Hideki Matsuyama G Ludvig Aberg G Viktor Hovland G Robert MacIntyre G Aldrich Potgieter G Austin Smotherman,,,
6590,5087433884,Claudio23rui (3/7),0,210.65,G Scottie Scheffler G Daniel Berger G Adam Scott G Michael Thorbjornsen G Taylor Pendrith G Hao-Tong Li,,,
